flow,losses
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6640625,2.8207381008724e-3
1.5625,1.5675903532631076e-2
4.609375,0.13807418368628374
4.84375,0.15260603631880998
7.1484375,0.3351106773240457
7.3828125,0.35772827342636343
8.046875,0.4259112309312965
9.23828125,0.5634968637275438
10.37109375,0.7125893620743216
11.19140625,0.8317280992991507
12.59765625,1.0578973519045265
13.57421875,1.2313068742407693
12.83203125,1.0982920924521478
12.3828125,1.0215471594178431
12.83203125,1.0982920924521478
12.83203125,1.0982920924521478
12.4609375,1.034690360945205
12.0703125,0.9698317098278728
10.5859375,0.7428833348941597
10.37109375,0.7125893620743216
9.0234375,0.5372336072835598
8.57421875,0.48438708756898097
6.40625,0.26845004928923344
5.87890625,0.22565210109936154
4.31640625,0.12094656540901483
3.28125,6.961330785349693e-2
1.25,1.0019469718920166e-2
0.6640625,2.8207381008724e-3
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.09375,7.666105915053506e-3
1.66015625,1.770381007443206e-2
4.3359375,0.12205260904076552
5.8203125,0.2211301377810537
7.03125,0.3240843350157212
7.578125,0.37715236443599637
8.41796875,0.46666039418858957
10.0,0.6617804741697851
10.44921875,0.7235307829374775
11.5625,0.8887175343450741
12.40234375,1.0248249199128154
13.515625,1.220523821203564
13.046875,1.1359992389827536
12.8515625,1.1016931868515796
12.67578125,1.0712764517971227
13.14453125,1.153353514320003
13.046875,1.1359992389827536
12.3046875,1.0084897100219095
11.5625,0.8887175343450741
10.3515625,0.7098673185195185
9.43359375,0.5879286253989281
8.3203125,0.45575257605648056
7.7734375,0.397100910375412
5.8203125,0.2211301377810537
3.88671875,9.790448685626141e-2
2.7734375,4.963360958397085e-2
0.44921875,1.289613919254117e-3
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.44921875,1.289613919254117e-3
1.38671875,1.2338165839650061e-2
4.70703125,0.14403938077869516
5.0,0.16270454701170764
7.3046875,0.35010533123705134
7.578125,0.37715236443599637
8.22265625,0.44497648597020867
9.62890625,0.61289052532072
10.72265625,0.7624970025268146
11.5625,0.8887175343450741
13.046875,1.1359992389827536
14.0625,1.3230459678720479
13.14453125,1.153353514320003
12.7734375,1.088120997142086
13.22265625,1.1673335555349549
13.22265625,1.1673335555349549
12.8515625,1.1016931868515796
12.40234375,1.0248249199128154
10.91796875,0.7909697602537911
10.72265625,0.7624970025268146
9.3359375,0.5756465097529928
8.7890625,0.5093127950449534
6.5625,0.28185835525031583
5.91796875,0.22869263899086656
4.3359375,0.12205260904076552
3.22265625,6.713383642807517e-2
1.09375,7.666105915053506e-3
0.44921875,1.289613919254117e-3
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7.107812208589051,0.3312668737714487
7.14852853613021,0.3351193162040596
8.143359576212378,0.436323178000987
6.487598876576305,0.27538929166643067
7.16542365601843,0.3367245468843161
6.094040522938287,0.2426550003097853
6.4408286209563475,0.27138865553373537
6.548652124015066,0.2806565722789363
6.7481154109406205,0.2982197168656855
7.748289376576256,0.3945029274947983
7.358729396426887,0.3553694639570762
8.612323675984555,0.48876133542285977
8.24066996182861,0.4469543432240024
8.361342654898758,0.4603194321385449
8.875213255801764,0.5194873488380234
9.770892256522577,0.6313701089542988
9.466030602057913,0.5920374902148794
9.650500287370987,0.6156829184375111
9.796145119008605,0.6346861762257825
8.102237157314336,0.43186982950886577
9.572685584276206,0.6056508799944755
9.316343945590987,0.5731982083230159
8.570984927884396,0.4840167862559635
9.580487830906701,0.6066529635039838
8.988455725968016,0.5330179291343737
8.207875608766058,0.44335695690996807
8.484350768416977,0.47415024739056955
8.249003695815652,0.44787088055829777
7.08602707262024,0.3292149675198239
7.813419470085693,0.4012492607389334
8.242776793574256,0.44718596031490015
7.824268754876016,0.4023787305539259
8.414771332306087,0.46630116855860143
8.272774586308213,0.4504904524246742
8.046186602964868,0.42583740520486074
8.300121470468854,0.45351375354660467
8.703873476467361,0.4993529034091936
8.546005062480232,0.4811612444903585
9.967591937309376,0.6574344285878669
9.147012277956513,0.5522615720798658
8.43016656993248,0.46803210075826474
8.01538692318481,0.42254104313352914
7.863988550057356,0.40652760859695447
6.878813836973292,0.3100228438971778
7.491900478777077,0.36851260149229875
7.363662116881995,0.3558519487479473
6.84880092100283,0.3072917699549099
6.991948922950366,0.3204285662211939
6.461061690745505,0.2731156909126138
6.792495524385588,0.3022014080850812
7.035159509004655,0.3244491526355954
6.955221887483938,0.31703135117633446
6.523834506398931,0.2785093325435257
7.383936877035606,0.3578385946302027
6.034475744166754,0.23788439370504155
6.165471831834339,0.24843964524599732
6.725202381043438,0.29617454612349636
7.696181704850395,0.38914753040303895
8.221099538467131,0.44480577350713674
8.933654143166295,0.5264478609882622
9.992585473276113,0.6607848666001848
11.269103723530993,0.843500556199201
10.776146805099236,0.7702418514081748
10.87287796370767,0.7843490442463942
11.10289036992264,0.8184194667868261
10.067451658397536,0.6708729329473399
10.303215689180456,0.7031521884499677
10.249208244778988,0.6956893902113123
9.735782703617692,0.6267744653315939
8.931957357332276,0.5262451006985628
8.463979891159692,0.47184533209073126
8.50009537253222,0.47593564199938876
9.117715546318799,0.5486796288741966
7.658136995497011,0.38526105879295475
8.356860204820125,0.4598193820177159
7.306217032059861,0.3502537692716302
8.587681528529453,0.48593024988146594
6.983723599794127,0.3196661269368935
8.19481534527149,0.441928440814826
8.927408852381284,0.525701766286913
8.081526155027314,0.4296357666282014
7.992143148560665,0.42006201784882835
9.097592404879952,0.5462261871053709
7.835536322889972,0.4035534617477067
8.002387489502942,0.42115369268097097
7.8862789192481015,0.40886543823758426
8.30260159369602,0.4537884513252655
7.876951107451537,0.407886297981572
7.488128899298623,0.3681370187107787
7.260038514928389,0.3457863821321974
7.256890156808039,0.345482870051183
6.89997525993759,0.31195586994417746
7.3636214349867295,0.3558479681586433
6.75995633835562,0.2992794265447773
7.386163961710158,0.3580571621301458
7.085173384675746,0.3291346924653101
7.991981816577931,0.4200448372876475
7.450605919654128,0.3644110361646932
7.548001022123501,0.3741223046903336
0.0,0.0
0.0,0.0
3.1705960540611677,6.496900175362423e-2
2.680610594961268,4.634949908386449e-2
3.045618474115118,5.9918471300051145e-2
2.7516128611204986,4.885126655801283e-2
3.078315823037312,6.121985846651982e-2
2.9214538257256977,5.510533254086538e-2
3.182342829331236,6.545433549865529e-2
3.0364717155391188,5.955695203406711e-2
3.0503298071227363,6.0105115148211374e-2
4.676600430096348,0.14216681285591534
4.49670286587515,0.13135088047403265
4.915626040310219,0.15721058284556017
5.435562558484128,0.19259353895395293
5.121471979267499,0.17078263695822168
5.74639573072808,0.21549208264857939
5.748562940320001,0.2156563334241415
5.307086687027293,0.18351089477295737
5.3952745848166055,0.18972134741369925
5.293713433141374,0.18257828927711384
4.727031984095145,0.14527690956359776
5.262860835023356,0.18043595097970488
4.77002064714009,0.1479550004048691
4.234236368826566,0.11634928078078768
4.659772690961205,0.14113665722767935
4.289567718716766,0.11943504803179246
3.751183449608038,9.114774438874726e-2
3.998777078124344,0.10367585909724392
3.836692887504107,9.538207449289096e-2
3.143634775690527,6.38619695104244e-2
3.9969329024385885,0.10357952154999685
3.833369475478814,9.521568284220067e-2
3.4256165714712496,7.591663816887316e-2
4.086831872468467,0.10832859965800473
3.8819574192584994,9.766297325370321e-2
3.5907933989040246,8.346800985033688e-2
3.8340447582161485,9.524947997477234e-2
4.403637091252781,0.12592595737177253
4.181655111636756,0.11345485045379992
4.890144676885119,0.15557022951813435
5.201808692302908,0.1762345136625868
4.403973502870776,0.12594535810750648
4.127377974893329,0.11050585639393133
3.861925367772031,9.665017986092259e-2
3.1362109664457085,6.355883699083958e-2
3.6226947360529027,8.496822505465967e-2
3.244839013069575,6.806717729883653e-2
2.939488072483814,5.579177007014145e-2
3.05463042595259,6.0275744444316236e-2
2.8706519412089775,5.31947495386207e-2
2.8308131485589194,5.172030471328499e-2
2.5257796940788864,4.1124251310309154e-2
3.1206101447410646,6.292419403502254e-2
2.875326130205847,5.3369115559301426e-2
2.9304128683479282,5.544580364353944e-2
2.207005471156388,3.1358299654637434e-2
2.60920414627327,4.3900465094175146e-2
2.8559703510691623,5.2648942669975426e-2
3.120592761737262,6.292348868933188e-2
4.018077041855605,0.10468679080790463
4.943766841524351,0.159032296991061
4.824870385323251,0.15140809576264044
5.634378363661797,0.20708910458420493
5.70577493105368,0.21242525591144282
6.011409894384516,0.23604998163351093
6.025247475789499,0.2371496075950997
5.313031839367095,0.18392626555845532
5.382033656585493,0.18878217406684666
5.65175735736644,0.20838164184487548
5.602220284036366,0.20470818690850962
4.763156279658572,0.14752569950068067
4.237691757307819,0.11654078428658758
4.8492881773435546,0.1529583521076829
4.682306380457317,0.1425169819134192
3.4054391524311987,7.501902763604454e-2
3.320280744042401,7.129019929755065e-2
2.9351332671489216,5.562561970410958e-2
3.5926659332879813,8.355569507152302e-2
3.1121285124532463,6.258051205370642e-2
3.5792296919815136,8.292754888548082e-2
4.09340104132359,0.10867986125744082
3.2716973265663434,6.920596951159769e-2
3.8600327709245716,9.655476939403014e-2
4.6143551730772625,0.13837529058515693
3.8019751313804973,9.36511415973822e-2
4.457057914185976,0.12902572531700582
4.135986875599338,0.11097096805456327
4.334359696916569,0.12196306923395198
3.9490275339472625,0.1010929102140063
3.7711191017304913,9.212622603335657e-2
3.922519003704106,9.973010268999799e-2
3.3422744088124188,7.224401994017546e-2
3.060128646098873,6.0494245461351855e-2
3.490040995986228,7.88188020949009e-2
2.5867642713681236,4.3144704197643234e-2
3.3125179501864617,7.095507444104115e-2
3.0830217941971974,6.140832494292313e-2
3.172286987913056,6.503875236812373e-2
3.358654919402318,7.295857844921165e-2
3.182420165376643,6.545753679550964e-2
0.0,0.0
0.0,0.0
5.170320841598181,0.1740872793882256
4.968471194833676,0.16064034284411682
5.600332305496763,0.20456884029929379
4.98950112036378,0.16201569334568763
5.524805840906354,0.19903402937556416
4.808112123736788,0.15034877642124278
4.761050020828136,0.14739410009231232
4.7653446418529395,0.14766249193567857
4.899394870773397,0.1561646964933331
5.403204949209572,0.1902849799718404
4.659139837631073,0.141097989632312
5.342506506509914,0.185992630719656
4.959542304754826,0.16005819832114856
4.703981860237786,0.14385117473766892
4.985995206143554,0.16178599373791147
5.338644505008441,0.18572121092659286
5.486802492857928,0.19627823533225774
5.901711308071805,0.2274246786011538
6.789472639096555,0.30192934651287223
6.444747938309069,0.2717227609350853
7.845519450136928,0.40459574082932126
8.102696076449696,0.4319193993918084
7.480958123400174,0.3674234749856432
8.132376849270774,0.435131521195728
7.8589479905766515,0.40599989996356617
7.229900225257927,0.3428865310641324
7.042448551320219,0.3251298919856264
6.949469462740498,0.31650093018211345
6.033551123955285,0.23781072011364726
5.884724791302091,0.22610369006208433
4.276124114419942,0.11868154419882246
4.492219921234624,0.13108690098718065
4.5947672184279025,0.13719290194824185
4.944599608789512,0.15908636924471803
4.525143770555483,0.13303191280099055
4.6953029851181425,0.14331620515374338
4.895701546788872,0.15592720555867812
4.812080196114117,0.15059926386615569
5.545688458502231,0.20055664544001112
5.340745118149721,0.18586881610242392
5.069367825834025,0.16729325494870786
5.0665657171094525,0.16710663701837178
5.333676287868121,0.18537234326558627
4.8471048314240415,0.15281940743919986
5.483773769954072,0.19605945000934513
5.000022047824329,0.16270599517903878
5.1727272390559405,0.1742509052565761
5.23232562752988,0.17832831170869465
5.087115069597491,0.1684776645474786
5.230065717140358,0.17817282581472135
5.188967523673605,0.17535722654783006
5.425992751844632,0.19190930466273204
5.329439501747334,0.18507510017032372
5.463472991122137,0.19459619079065044
4.693325537652675,0.14319445605240333
4.830675519562878,0.15177592977163207
4.713269426559569,0.14442478572471334
4.667610233073638,0.14161598021704194
4.673283127790395,0.14196343410306167
5.25960194644895,0.1802104115998212
5.183160179189861,0.17496120948971142
5.607960368094609,0.2051321436263833
5.24394023577979,0.1791285057297855
5.277778647815489,0.1814702062394903
5.7394066911858985,0.21496282387940374
5.112982522501946,0.17021160622120413
5.6157982824878925,0.2057117648198604
5.882550183750221,0.22593486049916864
5.797178503916739,0.21935760587720227
5.991065924165839,0.23443804064923648
5.832275061538988,0.22204956067720666
7.077716738921493,0.3284339443412504
8.036732837071796,0.4248242165697212
7.291776936847363,0.34885366599774975
7.409458383569294,0.36034737312338694
6.061708311462503,0.24005949276999858
6.556419495273537,0.2813303384920857
4.0442857321154,0.1060675658360121
4.291262797702712,0.11953022771254201
5.566712765046605,0.20209555741940693
5.211955185102445,0.1769292795024896
5.310305812824031,0.18373574659044664
5.589334195281947,0.20375805931382232
4.762022103320284,0.1474548285576627
5.128058760696835,0.1712263569169487
5.147719692666128,0.17255430129048055
5.147451027677619,0.1725361198911009
4.899766779884296,0.1561886214550719
5.129532223731868,0.17132569719102736
5.447175235167785,0.19342550080578433
5.115218424445041,0.17036190653901417
5.114075410260149,0.17028506317143582
4.857521420322051,0.15348287975600625
4.694931393609957,0.1432933226942049
5.216031442530454,0.17720878648296215
5.07357307415176,0.16757351940586468
5.2659045713954775,0.1806467297868458
5.431413559497993,0.19229673639104183
5.40213378280504,0.19020879958169307
0.0,0.0
9.155324751434436e-2,5.3483303706519985e-5
0.5742045262201245,2.108194741116365e-3
5.765452321603028e-2,2.1206710196948356e-5
8.803236213123002e-2,4.9448003927080596e-5
0.24567044440317565,3.853608002374149e-4
0.2742650793070606,4.803486598171581e-4
0.337942227676915,7.29491457647502e-4
0.12315678851199525,9.679372675642043e-5
0.14137466808957916,1.2755812666887548e-4
0.1945840158541022,2.4170171311857025e-4
0.3211878909327292,6.589039820222985e-4
0.21913575907241534,3.065760417735145e-4
0.5864212384519375,2.198971818291056e-3
0.42056341191371116,1.1301947016776597e-3
0.23884666090193782,3.6423963748690103e-4
0.8825444088151956,4.98681150041785e-3
2.0189885628950375,2.6222826660009694e-2
1.2516701796042227,1.004633305766183e-2
0.8517607999713439,4.644385087934947e-3
1.0302648823752767,6.800171402129966e-3
2.2178148675137118e-2,3.1375443138900395e-6
0.20661683266549521,2.7253325380476604e-4
0.49340424756393303,1.5560816957305669e-3
0.3130224930774994,6.258057494990814e-4
0.2742650793070606,4.803486598171581e-4
